timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783349019915,-0.268,-0.035,-0.234,0.505,0.003,2.039,0.708,forward_head
1783349019977,-0.268,-0.035,-0.234,0.504,0.002,2.039,0.706,forward_head
1783349020055,-0.268,-0.035,-0.234,0.504,0.001,2.04,0.704,forward_head
1783349020132,-0.268,-0.035,-0.234,0.504,0.001,2.039,0.704,forward_head
1783349020211,-0.268,-0.035,-0.234,0.504,0.001,2.039,0.703,forward_head
1783349020288,-0.268,-0.035,-0.234,0.505,0.0,2.036,0.704,forward_head
1783349020364,-0.268,-0.035,-0.234,0.505,0.001,2.035,0.704,forward_head
1783349020442,-0.268,-0.035,-0.234,0.505,0.001,2.033,0.705,forward_head
1783349020505,-0.268,-0.035,-0.234,0.507,0.002,2.036,0.705,forward_head
1783349020584,-0.268,-0.035,-0.234,0.508,0.004,2.033,0.705,forward_head
1783349020662,-0.268,-0.035,-0.234,0.51,0.006,2.032,0.706,forward_head
1783349020725,-0.268,-0.035,-0.234,0.512,0.005,2.03,0.706,forward_head
1783349020802,-0.268,-0.035,-0.234,0.513,0.005,2.029,0.707,forward_head
1783349020880,-0.268,-0.035,-0.234,0.513,0.005,2.028,0.707,forward_head
1783349020943,-0.268,-0.035,-0.234,0.515,0.005,2.025,0.707,forward_head
1783349021019,-0.268,-0.035,-0.234,0.517,0.005,2.023,0.707,forward_head
1783349021097,-0.268,-0.035,-0.234,0.518,0.006,2.026,0.708,forward_head
1783349021160,-0.268,-0.035,-0.234,0.517,0.006,2.026,0.708,forward_head
1783349021252,-0.268,-0.035,-0.234,0.512,0.007,2.026,0.706,forward_head
1783349021330,-0.268,-0.035,-0.234,0.506,0.007,2.027,0.704,forward_head
1783349021408,-0.268,-0.035,-0.234,0.502,0.007,2.027,0.703,forward_head
1783349021470,-0.268,-0.035,-0.234,0.502,0.008,2.026,0.703,forward_head
1783349021536,-0.268,-0.035,-0.234,0.496,0.008,2.025,0.701,forward_head
