timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783348943028,-0.268,-0.035,-0.234,0.899,0.004,1.938,0.913,good
1783348943105,-0.268,-0.035,-0.234,0.898,0.004,1.938,0.913,good
1783348943168,-0.268,-0.035,-0.234,0.898,0.004,1.938,0.913,good
1783348943231,-0.268,-0.035,-0.234,0.898,0.004,1.938,0.913,good
1783348943308,-0.268,-0.035,-0.234,0.896,0.004,1.94,0.913,good
1783348943370,-0.268,-0.035,-0.234,0.896,0.004,1.94,0.913,good
1783348943434,-0.268,-0.035,-0.234,0.896,0.005,1.94,0.912,good
1783348943512,-0.268,-0.035,-0.234,0.895,0.005,1.94,0.912,good
1783348943574,-0.268,-0.035,-0.234,0.895,0.004,1.941,0.912,good
1783348943636,-0.268,-0.035,-0.234,0.895,0.003,1.942,0.913,good
1783348943699,-0.268,-0.035,-0.234,0.895,0.004,1.941,0.912,good
1783348943760,-0.268,-0.035,-0.234,0.895,0.005,1.942,0.912,good
1783348943837,-0.268,-0.035,-0.234,0.895,0.004,1.941,0.914,good
1783348943916,-0.268,-0.035,-0.234,0.896,0.004,1.94,0.916,good
1783348943978,-0.268,-0.035,-0.234,0.895,0.004,1.941,0.915,good
1783348944055,-0.268,-0.035,-0.234,0.896,0.004,1.941,0.916,good
1783348944132,-0.268,-0.035,-0.234,0.898,0.004,1.94,0.918,good
1783348944210,-0.268,-0.035,-0.234,0.898,0.004,1.94,0.918,good
1783348944288,-0.268,-0.035,-0.234,0.898,0.004,1.938,0.917,good
1783348944351,-0.268,-0.035,-0.234,0.898,0.004,1.939,0.917,good
1783348944430,-0.268,-0.035,-0.234,0.898,0.005,1.938,0.917,good
1783348944507,-0.268,-0.035,-0.234,0.898,0.008,1.935,0.917,good
1783348944570,-0.268,-0.035,-0.234,0.898,0.008,1.935,0.918,good
1783348944647,-0.268,-0.035,-0.234,0.898,0.008,1.935,0.917,good
1783348944724,-0.268,-0.035,-0.234,0.898,0.008,1.936,0.917,good
1783348944786,-0.268,-0.035,-0.234,0.898,0.008,1.935,0.917,good
1783348944867,-0.268,-0.035,-0.234,0.897,0.008,1.935,0.917,good
1783348944944,-0.268,-0.035,-0.234,0.897,0.008,1.937,0.918,good
1783348945007,-0.268,-0.035,-0.234,0.896,0.007,1.937,0.917,good
1783348945085,-0.268,-0.035,-0.234,0.896,0.007,1.936,0.916,good
1783348945161,-0.268,-0.035,-0.234,0.896,0.007,1.936,0.916,good
1783348945222,-0.268,-0.035,-0.234,0.896,0.006,1.938,0.916,good
1783348945300,-0.268,-0.035,-0.234,0.896,0.006,1.938,0.916,good
1783348945376,-0.268,-0.035,-0.234,0.895,0.007,1.943,0.916,good
1783348945439,-0.268,-0.035,-0.234,0.895,0.006,1.944,0.916,good
1783348945517,-0.268,-0.035,-0.234,0.895,0.006,1.945,0.916,good
1783348945593,-0.268,-0.035,-0.234,0.894,0.005,1.945,0.917,good
1783348945670,-0.268,-0.035,-0.234,0.894,0.004,1.945,0.917,good
1783348945733,-0.268,-0.035,-0.234,0.894,0.004,1.945,0.916,good
1783348945810,-0.268,-0.035,-0.234,0.893,0.003,1.949,0.915,good
1783348945887,-0.268,-0.035,-0.234,0.893,0.003,1.949,0.915,good
1783348945951,-0.268,-0.035,-0.234,0.893,0.003,1.949,0.915,good
1783348946015,-0.268,-0.035,-0.234,0.893,0.003,1.949,0.914,good
1783348946107,-0.268,-0.035,-0.234,0.892,0.003,1.939,0.913,good
1783348946185,-0.268,-0.035,-0.234,0.892,0.003,1.939,0.912,good
1783348946249,-0.268,-0.035,-0.234,0.892,0.003,1.938,0.911,good
1783348946309,-0.268,-0.035,-0.234,0.892,0.004,1.939,0.911,good
1783348946388,-0.268,-0.035,-0.234,0.892,0.004,1.939,0.911,good
1783348946451,-0.268,-0.035,-0.234,0.892,0.004,1.939,0.911,good
1783348946514,-0.268,-0.035,-0.234,0.893,0.005,1.937,0.911,good
1783348946591,-0.268,-0.035,-0.234,0.894,0.005,1.937,0.912,good
1783348946653,-0.268,-0.035,-0.234,0.894,0.005,1.935,0.912,good
1783348946717,-0.268,-0.035,-0.234,0.894,0.004,1.933,0.913,good
1783348946794,-0.268,-0.035,-0.234,0.895,0.004,1.934,0.914,good
1783348946857,-0.268,-0.035,-0.234,0.893,0.001,1.936,0.913,good
1783348946919,-0.268,-0.035,-0.234,0.893,0.0,1.937,0.912,good
1783348946997,-0.268,-0.035,-0.234,0.893,0.0,1.937,0.912,good
1783348947059,-0.268,-0.035,-0.234,0.894,0.003,1.938,0.914,good
1783348947121,-0.268,-0.035,-0.234,0.895,0.004,1.938,0.914,good
1783348947200,-0.268,-0.035,-0.234,0.894,0.002,1.939,0.914,good
1783348947260,-0.268,-0.035,-0.234,0.892,0.003,1.942,0.913,good
1783348947323,-0.268,-0.035,-0.234,0.892,0.003,1.941,0.914,good
1783348947386,-0.268,-0.035,-0.234,0.892,0.003,1.94,0.914,good
1783348947464,-0.268,-0.035,-0.234,0.893,0.003,1.94,0.915,good
1783348947542,-0.268,-0.035,-0.234,0.896,0.002,1.94,0.918,good
1783348947620,-0.268,-0.035,-0.234,0.898,0.001,1.94,0.92,good
1783348947699,-0.268,-0.035,-0.234,0.898,0.002,1.939,0.92,good
1783348947760,-0.268,-0.035,-0.234,0.898,0.001,1.94,0.919,good
1783348947820,-0.268,-0.035,-0.234,0.897,0.001,1.94,0.919,good
1783348947900,-0.268,-0.035,-0.234,0.897,0.0,1.94,0.919,good
1783348947977,-0.268,-0.035,-0.234,0.9,0.0,1.941,0.922,good
1783348948039,-0.268,-0.035,-0.234,0.899,0.001,1.941,0.922,good
1783348948115,-0.268,-0.035,-0.234,0.899,0.001,1.936,0.922,good
1783348948193,-0.268,-0.035,-0.234,0.899,0.001,1.935,0.922,good
1783348948255,-0.268,-0.035,-0.234,0.9,0.0,1.936,0.922,good
1783348948335,-0.268,-0.035,-0.234,0.9,0.0,1.935,0.923,good
1783348948411,-0.268,-0.035,-0.234,0.9,0.001,1.935,0.923,good
1783348948474,-0.268,-0.035,-0.234,0.9,0.001,1.935,0.923,good
1783348948551,-0.268,-0.035,-0.234,0.9,0.001,1.935,0.923,good
1783348948630,-0.268,-0.035,-0.234,0.9,0.001,1.935,0.923,good
1783348948692,-0.268,-0.035,-0.234,0.903,0.001,1.936,0.925,good
1783348948770,-0.268,-0.035,-0.234,0.902,0.001,1.938,0.925,good
1783348948848,-0.268,-0.035,-0.234,0.902,0.0,1.94,0.925,good
1783348948908,-0.268,-0.035,-0.234,0.902,0.002,1.943,0.925,good
1783348948986,-0.268,-0.035,-0.234,0.902,0.002,1.943,0.925,good
1783348949065,-0.268,-0.035,-0.234,0.901,0.005,1.943,0.924,good
1783348949126,-0.268,-0.035,-0.234,0.899,0.006,1.944,0.922,good
1783348949204,-0.268,-0.035,-0.234,0.897,0.005,1.948,0.921,good
1783348949284,-0.268,-0.035,-0.234,0.897,0.005,1.947,0.92,good
1783348949345,-0.268,-0.035,-0.234,0.895,0.005,1.945,0.919,good
1783348949422,-0.268,-0.035,-0.234,0.894,0.005,1.944,0.919,good
1783348949501,-0.268,-0.035,-0.234,0.896,0.006,1.944,0.921,good
1783348949564,-0.268,-0.035,-0.234,0.896,0.007,1.945,0.922,good
1783348949638,-0.268,-0.035,-0.234,0.894,0.007,1.945,0.921,good
1783348949717,-0.268,-0.035,-0.234,0.893,0.007,1.946,0.921,good
1783348949794,-0.268,-0.035,-0.234,0.893,0.007,1.947,0.922,good
1783348949856,-0.268,-0.035,-0.234,0.894,0.006,1.948,0.922,good
1783348949934,-0.268,-0.035,-0.234,0.897,0.007,1.951,0.927,good
1783348950010,-0.268,-0.035,-0.234,0.9,0.008,1.954,0.929,good
1783348950089,-0.268,-0.035,-0.234,0.9,0.008,1.953,0.93,good
1783348950167,-0.268,-0.035,-0.234,0.899,0.008,1.956,0.928,good
1783348950243,-0.268,-0.035,-0.234,0.899,0.008,1.958,0.927,good
1783348950320,-0.268,-0.035,-0.234,0.901,0.004,1.957,0.929,good
1783348950398,-0.268,-0.035,-0.234,0.899,0.004,1.956,0.927,good
1783348950459,-0.268,-0.035,-0.234,0.898,0.004,1.956,0.926,good
1783348950521,-0.268,-0.035,-0.234,0.897,0.003,1.954,0.926,good
1783348950599,-0.268,-0.035,-0.234,0.897,0.003,1.955,0.925,good
1783348950680,-0.268,-0.035,-0.234,0.897,0.003,1.956,0.925,good
1783348950760,-0.268,-0.035,-0.234,0.896,0.003,1.955,0.926,good
1783348950837,-0.268,-0.035,-0.234,0.897,0.004,1.956,0.927,good
1783348950900,-0.268,-0.035,-0.234,0.898,0.003,1.954,0.927,good
1783348950977,-0.268,-0.035,-0.234,0.897,0.004,1.954,0.927,good
1783348951055,-0.268,-0.035,-0.234,0.896,0.005,1.955,0.927,good
