timestamp,delta_c,delta_th,delta_l,fwd_head_ratio,shoulder_tilt,torso_lean,ear_sh_ratio,label
1783347777280,-0.254,-0.044,-0.231,0.561,0.019,1.984,0.75,forward_head
1783347777343,-0.252,-0.044,-0.23,0.558,0.019,1.985,0.75,forward_head
1783347777419,-0.252,-0.043,-0.23,0.558,0.018,1.985,0.751,forward_head
1783347777481,-0.252,-0.045,-0.229,0.555,0.019,1.986,0.75,forward_head
1783347777544,-0.252,-0.044,-0.23,0.553,0.02,1.986,0.749,forward_head
1783347777622,-0.253,-0.043,-0.23,0.547,0.021,1.991,0.748,forward_head
1783347777684,-0.252,-0.043,-0.23,0.542,0.021,1.992,0.747,forward_head
1783347777749,-0.252,-0.044,-0.23,0.535,0.021,1.993,0.745,forward_head
1783347777827,-0.254,-0.035,-0.233,0.529,0.021,1.994,0.744,forward_head
1783347777888,-0.252,-0.042,-0.23,0.527,0.021,1.996,0.743,forward_head
1783347777949,-0.253,-0.043,-0.23,0.524,0.019,1.988,0.74,forward_head
1783347778027,-0.253,-0.041,-0.23,0.522,0.018,1.982,0.738,forward_head
1783347778089,-0.255,-0.043,-0.23,0.52,0.017,1.983,0.736,forward_head
1783347778152,-0.253,-0.044,-0.23,0.519,0.017,1.983,0.735,forward_head
1783347778215,-0.253,-0.042,-0.23,0.518,0.018,1.984,0.734,forward_head
1783347778275,-0.252,-0.043,-0.229,0.518,0.019,1.984,0.734,forward_head
1783347778354,-0.268,-0.045,-0.227,0.518,0.02,1.985,0.734,forward_head
1783347778416,-0.253,-0.041,-0.23,0.518,0.02,1.985,0.734,forward_head
1783347778495,-0.252,-0.044,-0.229,0.518,0.018,1.983,0.732,forward_head
1783347778572,-0.252,-0.046,-0.23,0.518,0.018,1.983,0.732,forward_head
1783347778650,-0.255,-0.047,-0.229,0.519,0.018,1.985,0.732,forward_head
1783347778727,-0.252,-0.048,-0.23,0.519,0.018,1.987,0.733,forward_head
1783347778807,-0.252,-0.05,-0.23,0.518,0.018,1.984,0.732,forward_head
1783347778885,-0.253,-0.049,-0.23,0.517,0.019,1.985,0.732,forward_head
1783347778947,-0.253,-0.044,-0.23,0.517,0.019,1.985,0.732,forward_head
1783347779024,-0.253,-0.045,-0.23,0.517,0.019,1.986,0.732,forward_head
1783347779101,-0.253,-0.045,-0.232,0.516,0.019,1.988,0.732,forward_head
1783347779164,-0.254,-0.044,-0.23,0.516,0.02,1.989,0.732,forward_head
1783347779240,-0.251,-0.045,-0.229,0.516,0.019,1.988,0.732,forward_head
1783347779317,-0.252,-0.043,-0.229,0.516,0.019,1.984,0.732,forward_head
1783347779380,-0.252,-0.043,-0.229,0.522,0.017,1.986,0.733,forward_head
1783347779455,-0.252,-0.044,-0.23,0.526,0.015,1.984,0.734,forward_head
1783347779534,-0.254,-0.046,-0.23,0.526,0.013,1.982,0.734,forward_head
1783347779595,-0.254,-0.046,-0.23,0.524,0.015,1.979,0.732,forward_head
1783347779673,-0.252,-0.045,-0.229,0.524,0.016,1.976,0.732,forward_head
1783347779748,-0.255,-0.045,-0.229,0.524,0.017,1.974,0.732,forward_head
1783347779809,-0.253,-0.046,-0.229,0.523,0.019,1.97,0.732,forward_head
1783347779871,-0.253,-0.045,-0.23,0.523,0.019,1.97,0.732,forward_head
1783347779933,-0.253,-0.045,-0.23,0.523,0.018,1.97,0.732,forward_head
1783347779994,-0.252,-0.045,-0.228,0.518,0.018,1.968,0.732,forward_head
1783347780072,-0.253,-0.046,-0.23,0.517,0.018,1.967,0.731,forward_head
1783347780136,-0.253,-0.046,-0.23,0.517,0.019,1.967,0.731,forward_head
1783347780197,-0.252,-0.048,-0.23,0.517,0.02,1.967,0.731,forward_head
1783347780258,-0.255,-0.051,-0.228,0.517,0.019,1.97,0.732,forward_head
1783347780336,-0.254,-0.048,-0.228,0.517,0.019,1.972,0.732,forward_head
1783347780414,-0.254,-0.045,-0.228,0.517,0.019,1.972,0.731,forward_head
1783347780477,-0.252,-0.047,-0.23,0.518,0.018,1.973,0.732,forward_head
1783347780539,-0.253,-0.047,-0.229,0.518,0.018,1.973,0.732,forward_head
1783347780616,-0.252,-0.043,-0.229,0.517,0.018,1.974,0.731,forward_head
1783347780694,-0.255,-0.047,-0.23,0.514,0.016,1.974,0.731,forward_head
1783347780771,-0.252,-0.046,-0.23,0.512,0.017,1.977,0.731,forward_head
1783347780848,-0.253,-0.045,-0.229,0.512,0.017,1.977,0.729,forward_head
1783347780910,-0.245,-0.042,-0.229,0.511,0.017,1.977,0.729,forward_head
1783347780986,-0.25,-0.044,-0.228,0.511,0.017,1.978,0.728,forward_head
1783347781065,-0.253,-0.042,-0.229,0.512,0.016,1.979,0.728,forward_head
1783347781129,-0.253,-0.044,-0.228,0.512,0.015,1.981,0.728,forward_head
1783347781204,-0.253,-0.043,-0.23,0.511,0.014,1.978,0.727,forward_head
1783347781282,-0.253,-0.046,-0.229,0.51,0.014,1.977,0.726,forward_head
1783347781346,-0.254,-0.044,-0.229,0.51,0.014,1.977,0.725,forward_head
1783347781421,-0.25,-0.047,-0.23,0.506,0.013,1.974,0.722,forward_head
1783347781499,-0.252,-0.046,-0.229,0.488,0.01,1.964,0.713,forward_head
1783347781547,-0.252,-0.045,-0.229,0.479,0.009,1.958,0.708,forward_head
1783347781624,-0.253,-0.045,-0.223,0.48,0.009,1.959,0.705,forward_head
1783347781688,-0.251,-0.047,-0.227,0.48,0.009,1.969,0.705,forward_head
1783347781765,-0.253,-0.046,-0.23,0.481,0.008,1.976,0.705,forward_head
1783347781816,-0.252,-0.048,-0.228,0.481,0.008,1.976,0.705,forward_head
1783347781888,-0.253,-0.044,-0.228,0.485,0.008,1.978,0.706,forward_head
1783347781949,-0.252,-0.047,-0.229,0.487,0.008,1.98,0.706,forward_head
1783347782025,-0.252,-0.045,-0.227,0.488,0.01,1.98,0.707,forward_head
1783347782088,-0.252,-0.045,-0.229,0.489,0.009,1.974,0.707,forward_head
1783347782164,-0.261,-0.048,-0.227,0.49,0.009,1.971,0.708,forward_head
1783347782240,-0.252,-0.045,-0.226,0.491,0.009,1.97,0.708,forward_head
1783347782302,-0.253,-0.044,-0.226,0.492,0.009,1.974,0.708,forward_head
1783347782379,-0.253,-0.043,-0.229,0.493,0.009,1.976,0.709,forward_head
1783347782456,-0.253,-0.046,-0.229,0.493,0.01,1.978,0.709,forward_head
1783347782518,-0.25,-0.042,-0.228,0.493,0.01,1.978,0.709,forward_head
1783347782594,-0.252,-0.047,-0.228,0.486,0.01,1.975,0.708,forward_head
1783347782671,-0.252,-0.044,-0.227,0.486,0.01,1.971,0.709,forward_head
1783347782733,-0.253,-0.045,-0.228,0.486,0.01,1.968,0.709,forward_head
1783347782797,-0.252,-0.046,-0.228,0.487,0.011,1.971,0.71,forward_head
1783347782888,-0.251,-0.047,-0.219,0.488,0.011,1.971,0.71,forward_head
1783347782966,-0.252,-0.047,-0.228,0.489,0.013,1.973,0.711,forward_head
1783347783029,-0.252,-0.046,-0.23,0.489,0.013,1.973,0.711,forward_head
1783347783091,-0.254,-0.043,-0.227,0.488,0.014,1.971,0.709,forward_head
1783347783169,-0.253,-0.045,-0.228,0.488,0.016,1.97,0.708,forward_head
1783347783247,-0.252,-0.045,-0.23,0.488,0.016,1.958,0.708,forward_head
1783347783310,-0.252,-0.042,-0.23,0.486,0.012,1.96,0.706,forward_head
1783347783388,-0.253,-0.044,-0.228,0.485,0.009,1.961,0.705,forward_head
1783347783450,-0.249,-0.036,-0.23,0.486,0.008,1.962,0.705,forward_head
1783347783512,-0.252,-0.046,-0.228,0.486,0.007,1.962,0.705,forward_head
1783347783588,-0.252,-0.044,-0.228,0.486,0.005,1.962,0.705,forward_head
1783347783664,-0.252,-0.046,-0.228,0.488,0.005,1.96,0.706,forward_head
1783347783741,-0.252,-0.042,-0.229,0.488,0.005,1.962,0.706,forward_head
